PROV_ID,DIST_ID,CORR_ID,LUPO_ID,CODIGO,LUPO_NOMB,LUPO_CLASE,DESCRIP_ON,LUPO_CATE,LUPO_TIPO
06,01,04,005,060104005,LLANO BONITO,1,CABECERA,1,1
06,01,04,007,060104007,PLAYA EL AGALLITO,2,POBLADO COMPLETO,1,2
06,01,04,009,060104009,EL FARO,2,POBLADO COMPLETO,1,2
06,01,05,002,060105002,SAN JUAN BAUTISTA,1,CABECERA,1,1
06,01,05,004,060105004,CAMINO A LA ISLA,2,POBLADO COMPLETO,1,2
06,02,01,001,060201001,ALTO DE LA LAGUNA,2,POBLADO COMPLETO,1,2
06,02,01,002,060201002,CERRO GORDO,2,POBLADO COMPLETO,1,2
06,02,01,004,060201004,EL ALTO,2,POBLADO COMPLETO,1,2
06,02,01,005,060201005,BARRIADA CRISTO PEREGRINO,2,POBLADO COMPLETO,1,2
06,02,01,006,060201006,EL ENTRADERO,2,POBLADO COMPLETO,1,2
06,02,01,007,060201007,EL GALLOTE,2,POBLADO COMPLETO,1,2
06,02,01,008,060201008,EL JACINTO,2,POBLADO COMPLETO,1,2
06,02,01,009,060201009,EL ÑUQUITO,3,POBLADO PARTE,1,2
06,02,01,010,060201010,LA CALIDONIA,2,POBLADO COMPLETO,1,2
06,02,01,011,060201011,LA CUCHILLA,2,POBLADO COMPLETO,1,2
06,02,01,013,060201013,LAS MARGARITAS,2,POBLADO COMPLETO,1,2
06,02,01,014,060201014,LAS MARÍAS,2,POBLADO COMPLETO,1,2
06,02,01,015,060201015,LAS MINAS,1,CABECERA,1,2
06,02,01,016,060201016,LAS PILANDERAS,2,POBLADO COMPLETO,1,2
06,02,01,017,060201017,LAS TRANCAS,3,POBLADO PARTE,1,2
06,02,01,018,060201018,ALTO DE LAS MARGARITAS,2,POBLADO COMPLETO,1,2
06,02,01,020,060201020,LOS PINTOS,2,POBLADO COMPLETO,1,2
06,02,01,021,060201021,LLANO DE LAS MINAS,2,POBLADO COMPLETO,1,2
06,02,01,022,060201022,PIEDRA DE LOS HIGOS,2,POBLADO COMPLETO,1,2
06,02,01,023,060201023,QUEBRADA EL TIGRE,2,POBLADO COMPLETO,1,2
06,02,01,024,060201024,EL BEBEDERO,2,POBLADO COMPLETO,1,2
06,02,01,025,060201025,EL CIRUELITO,2,POBLADO COMPLETO,1,2
06,02,01,027,060201027,LLANO LARGO O SAN MARTÍN,2,POBLADO COMPLETO,1,2
06,02,01,028,060201028,LOS BAJOS DE VACA DE MONTE,2,POBLADO COMPLETO,1,2
06,02,01,029,060201029,RÍO PARITA,3,POBLADO PARTE,2,2
06,02,01,030,060201030,CERRO GORDO ABAJO,2,POBLADO COMPLETO,1,2
06,02,01,031,060201031,FINCA VISTA HERMOSA,2,POBLADO COMPLETO,1,2
06,02,01,032,060201032,EL VILLARREAL,2,POBLADO COMPLETO,1,2
06,02,01,033,060201033,ALTO EL LIMÓN,2,POBLADO COMPLETO,1,2
06,02,01,034,060201034,CERRO COLORADO O LA CORDILLERA,3,POBLADO PARTE,1,2
06,02,01,035,060201035,EL GUANÁBANO,2,POBLADO COMPLETO,1,2
06,02,01,036,060201036,SAN JOSÉ,3,POBLADO PARTE,1,2
06,02,02,001,060202001,BARRERO AMARILLO,2,POBLADO COMPLETO,1,2
06,02,02,002,060202002,LOMA DEL TIGRE,2,POBLADO COMPLETO,1,2
06,02,02,003,060202003,COROTÚ,2,POBLADO COMPLETO,1,2
06,02,02,004,060202004,CHEPO,4,CABECERA PARTE (Mixto),1,2
06,02,02,005,060202005,EL CACAO,2,POBLADO COMPLETO,1,2
06,02,02,006,060202006,EL GUÁNICO,2,POBLADO COMPLETO,1,2
06,02,02,008,060202008,EL JACINTO,3,POBLADO PARTE,1,2
06,02,02,009,060202009,EL SALTO,2,POBLADO COMPLETO,1,2
06,02,02,010,060202010,FILO LLANO,2,POBLADO COMPLETO,1,2
06,02,02,011,060202011,LA DESBARRANCADA,2,POBLADO COMPLETO,1,2
06,02,02,012,060202012,LAS LLANITAS,2,POBLADO COMPLETO,1,2
06,02,02,013,060202013,DOS BOCAS,2,POBLADO COMPLETO,1,2
06,02,02,014,060202014,LAS PLAYITAS,2,POBLADO COMPLETO,1,2
06,02,02,015,060202015,TRES CASAS,2,POBLADO COMPLETO,1,2
06,02,02,016,060202016,LOS GARANGANOS,2,POBLADO COMPLETO,1,2
06,02,02,017,060202017,LOS MACANITOS,2,POBLADO COMPLETO,1,2
06,02,02,018,060202018,MACARAQUITA,2,POBLADO COMPLETO,1,2
06,02,02,019,060202019,RÍO VIEJO,2,POBLADO COMPLETO,1,2
06,02,02,020,060202020,QUEBRADA CHEPO,2,POBLADO COMPLETO,1,2
06,02,02,021,060202021,QUEBRADA DEL CÁNTARO,3,POBLADO PARTE,1,2
06,02,02,022,060202022,QUEBRADA RAMOS,3,POBLADO PARTE,1,2
06,02,02,023,060202023,RÍO JACINTO,2,POBLADO COMPLETO,1,2
06,02,02,024,060202024,RÍO LA VILLA,3,POBLADO PARTE,1,2
06,02,02,025,060202025,RÍO VIEJO ARRIBA,2,POBLADO COMPLETO,1,2
06,02,02,026,060202026,TRES PUNTAS,3,POBLADO PARTE,1,2
06,02,02,027,060202027,RÍO NEGRO,2,POBLADO COMPLETO,1,2
06,02,02,028,060202028,HONDO EL LIMÓN,2,POBLADO COMPLETO,1,2
06,02,02,029,060202029,LAS MATÍAS O RÍO NEGRO ARRIBA,2,POBLADO COMPLETO,1,2
06,02,02,030,060202030,LA MANGLILLOSA,2,POBLADO COMPLETO,1,2
06,02,02,031,060202031,LOS BARTOLOS O LOMA REDONDA,2,POBLADO COMPLETO,1,2
06,02,02,032,060202032,LOS ÑUMIS,2,POBLADO COMPLETO,1,2
06,02,02,034,060202034,RÍO MARIATO,2,POBLADO COMPLETO,1,2
06,02,02,035,060202035,LA SONADORA,2,POBLADO COMPLETO,1,2
06,02,02,036,060202036,EL CAÑAFÍSTULO,3,POBLADO PARTE,1,2
06,02,02,038,060202038,QUEBRADA DE PIEDRA,2,POBLADO COMPLETO,1,2
06,02,02,039,060202039,ALTO AGUACATE,2,POBLADO COMPLETO,1,2
06,02,02,040,060202040,ALTOS DEL CÁNTARO,2,POBLADO COMPLETO,1,2
06,02,02,041,060202041,FLORIDA,2,POBLADO COMPLETO,1,2
06,02,02,043,060202043,LOMA BONITA,2,POBLADO COMPLETO,1,2
06,02,02,046,060202046,QUEBRADA LA LLANITA,2,POBLADO COMPLETO,1,2
06,02,02,047,060202047,RÍO LAS MATAS,2,POBLADO COMPLETO,1,2
06,02,02,048,060202048,RÍO NEGRO ABAJO,2,POBLADO COMPLETO,1,2
06,02,02,051,060202051,RÍO VIEJO ABAJO,2,POBLADO COMPLETO,1,2
06,02,03,001,060203001,CHUMICAL,1,CABECERA,1,2
06,02,03,004,060203004,EL JAZMÍN,2,POBLADO COMPLETO,1,2
06,02,03,006,060203006,MEJÍAS ABAJO,2,POBLADO COMPLETO,1,2
06,02,03,007,060203007,MEJÍAS ARRIBA,2,POBLADO COMPLETO,1,2
06,02,03,008,060203008,NANCE BONITO,2,POBLADO COMPLETO,1,2
06,02,03,009,060203009,EL RASCADOR,2,POBLADO COMPLETO,1,2
06,02,03,010,060203010,LA SERVULACA,2,POBLADO COMPLETO,2,2
06,02,04,004,060204004,ARRAIJÁN,2,POBLADO COMPLETO,1,2
06,02,04,006,060204006,LA CULEBRA,2,POBLADO COMPLETO,1,2
06,02,04,007,060204007,EL BARNIZ,2,POBLADO COMPLETO,1,2
06,02,04,010,060204010,EL COROTÚ,2,POBLADO COMPLETO,1,2
06,02,04,011,060204011,EL MAURE,2,POBLADO COMPLETO,1,2
06,02,04,014,060204014,EL PLATITO,2,POBLADO COMPLETO,1,2
06,02,04,015,060204015,EL TIESTAL,2,POBLADO COMPLETO,1,2
06,02,04,016,060204016,EL TORO,1,CABECERA,1,2
06,02,04,017,060204017,RINCÓN DE JUAN DÍAZ,2,POBLADO COMPLETO,1,2
06,02,04,018,060204018,LA CENIZA,2,POBLADO COMPLETO,1,2
06,02,04,021,060204021,LA MARGAJA,2,POBLADO COMPLETO,1,2
06,02,04,022,060204022,LA MIEL,2,POBLADO COMPLETO,1,2
06,02,04,025,060204025,LA RAYA,2,POBLADO COMPLETO,1,2
06,02,04,028,060204028,LOMA DEL MONTUOSO,2,POBLADO COMPLETO,1,2
06,02,04,029,060204029,QUEBRITO,2,POBLADO COMPLETO,1,2
06,02,04,030,060204030,CHEPO,3,POBLADO PARTE,1,2
06,02,04,031,060204031,EL CAÑAFÍSTULO,3,POBLADO PARTE,1,2
06,02,04,032,060204032,LA MALAGUETA ARRIBA,3,POBLADO PARTE,1,2
06,02,04,033,060204033,LAS LAJITAS,2,POBLADO COMPLETO,1,2
06,02,04,035,060204035,EL MARÍN,2,POBLADO COMPLETO,1,2
06,02,04,036,060204036,ALTO AMBROSIO,2,POBLADO COMPLETO,1,2
06,02,04,037,060204037,LA PIEDRA DEL MUNDO,2,POBLADO COMPLETO,1,2
06,02,04,038,060204038,ALTO EL MARTÍN,2,POBLADO COMPLETO,1,2
06,02,04,039,060204039,CERRO ALTO AMBROSIO,2,POBLADO COMPLETO,2,2
06,02,04,040,060204040,EL CASTILLO,2,POBLADO COMPLETO,1,2
06,02,04,041,060204041,EL COCUYO,2,POBLADO COMPLETO,1,2
06,02,04,042,060204042,LA PEÑA DE TEBARIO O LA PEÑA,2,POBLADO COMPLETO,1,2
06,02,04,043,060204043,LAS HUERTAS,2,POBLADO COMPLETO,1,2
06,02,04,044,060204044,LAS MARÍAS,2,POBLADO COMPLETO,1,2
06,02,05,001,060205001,BUENA VISTA,2,POBLADO COMPLETO,1,2
06,02,05,002,060205002,CALABACITO,2,POBLADO COMPLETO,1,2
06,02,05,003,060205003,CERRO COLORADO O LA CORDILLERA,3,POBLADO PARTE,1,2
06,02,05,004,060205004,CERRO LA VACA,2,POBLADO COMPLETO,1,2
06,02,05,005,060205005,EL CIRUELO,2,POBLADO COMPLETO,1,2
06,02,05,008,060205008,EL ÑUCO,2,POBLADO COMPLETO,1,2
06,02,05,009,060205009,EL ÑUQUITO,3,POBLADO PARTE,1,2
06,02,05,010,060205010,EL SALERO,2,POBLADO COMPLETO,1,2
06,02,05,011,060205011,EL SALERO No.1,2,POBLADO COMPLETO,1,2
06,02,05,012,060205012,EL SUAY,2,POBLADO COMPLETO,1,2
06,02,05,013,060205013,LA MALAGUETA ARRIBA,3,POBLADO PARTE,1,2
06,02,05,014,060205014,LA MIEL,2,POBLADO COMPLETO,1,2
06,02,05,015,060205015,LA PEÑA,2,POBLADO COMPLETO,1,2
06,02,05,016,060205016,LA TORRE,2,POBLADO COMPLETO,1,2
06,02,05,017,060205017,LAS LAJAS,2,POBLADO COMPLETO,1,2
06,02,05,018,060205018,LAS LOMAS,2,POBLADO COMPLETO,1,2
06,02,05,021,060205021,LEONES ARRIBA,1,CABECERA,1,2
06,02,05,022,060205022,LOS CEIBOS,2,POBLADO COMPLETO,1,2
06,02,05,023,060205023,LOS HELECHALES,2,POBLADO COMPLETO,1,2
06,02,05,024,060205024,LOS PICACHOS,2,POBLADO COMPLETO,1,2
06,02,05,025,060205025,LLANO AMADOR,2,POBLADO COMPLETO,1,2
06,02,05,026,060205026,RINCÓN DEL GATO,2,POBLADO COMPLETO,1,2
06,02,05,027,060205027,RÍO PARITA,3,POBLADO PARTE,1,2
06,02,05,030,060205030,LEONES ABAJO,2,POBLADO COMPLETO,1,2
06,02,05,031,060205031,LOS VALDESES,2,POBLADO COMPLETO,1,2
06,02,05,032,060205032,EL SUAY ABAJO,2,POBLADO COMPLETO,1,2
06,02,05,033,060205033,EL SUAY ARRIBA,2,POBLADO COMPLETO,1,2
06,02,05,035,060205035,LAS TRANCAS,3,POBLADO PARTE,1,2
06,02,05,036,060205036,LOMA DE LOS MONOS,2,POBLADO COMPLETO,1,2
06,02,05,037,060205037,TRES PUNTAS,3,POBLADO PARTE,1,2
06,02,05,038,060205038,LA ZATRA,2,POBLADO COMPLETO,1,2
06,02,06,002,060206002,LA CUCHARETA,2,POBLADO COMPLETO,1,2
06,02,06,003,060206003,EL ALGODÓN,2,POBLADO COMPLETO,1,2
06,02,06,005,060206005,EL GALLO,2,POBLADO COMPLETO,1,2
06,02,06,006,060206006,EL PROGRESO O EL GUINEO,2,POBLADO COMPLETO,1,2
06,02,06,007,060206007,EL MACANO,2,POBLADO COMPLETO,1,2
06,02,06,008,060206008,EL NANZAL,2,POBLADO COMPLETO,1,2
06,02,06,010,060206010,LA HUACA,2,POBLADO COMPLETO,1,2
06,02,06,012,060206012,LA PACORA No.1,2,POBLADO COMPLETO,1,2
06,02,06,013,060206013,LA PACORA No.2,2,POBLADO COMPLETO,1,2
06,02,06,015,060206015,LAS YESCAS,2,POBLADO COMPLETO,1,2
06,02,06,018,060206018,LOS PORTORRICOS,2,POBLADO COMPLETO,1,2
06,02,06,020,060206020,EL CACAO,2,POBLADO COMPLETO,1,2
06,02,06,025,060206025,QUEBRADA DEL ROSARIO ABAJO,3,POBLADO PARTE,1,2
06,02,06,026,060206026,QUEBRADA DEL ROSARIO,1,CABECERA,1,2
06,02,06,034,060206034,LA COLORADA,2,POBLADO COMPLETO,1,2
06,02,06,035,060206035,EL JUNCAL,2,POBLADO COMPLETO,1,2
06,02,06,036,060206036,LAS PIPAS,2,POBLADO COMPLETO,1,2
06,02,06,037,060206037,LOMA DEL COPÉ O COPÉ ABAJO,3,POBLADO PARTE,1,2
06,02,06,038,060206038,EL CHUMICO,3,POBLADO PARTE,1,2
06,02,07,001,060207001,EL COPÉ,2,POBLADO COMPLETO,1,2
06,02,07,002,060207002,QUEBRADA EL LIMÓN,2,POBLADO COMPLETO,1,2
06,02,07,003,060207003,EL PARQUE,2,POBLADO COMPLETO,1,2
06,02,07,004,060207004,QUEBRADA PIFÁ,2,POBLADO COMPLETO,1,2
06,02,07,005,060207005,LA CUTARRA,2,POBLADO COMPLETO,1,2
06,02,07,006,060207006,LAS MATAS O LAS MATAS ARRIBA,2,POBLADO COMPLETO,1,2
06,02,07,007,060207007,LOMA AZUL,2,POBLADO COMPLETO,1,2
06,02,07,008,060207008,LOMA DEL RANCHITO,2,POBLADO COMPLETO,1,2
06,02,07,009,060207009,LOS VIROTALES,2,POBLADO COMPLETO,1,2
06,02,07,010,060207010,PAJA DE NATÁ,2,POBLADO COMPLETO,1,2
06,02,07,011,060207011,QUEBRADA DEL CÁNTARO,3,POBLADO PARTE,1,2
06,02,07,012,060207012,QUEBRADA EL CIPRIÁN,1,CABECERA,1,2
06,02,07,013,060207013,QUEBRADA HERNÁNDEZ,2,POBLADO COMPLETO,1,2
06,02,07,014,060207014,QUEBRADA RAMOS,3,POBLADO PARTE,1,2
06,02,07,015,060207015,RÍO LA VILLA,3,POBLADO PARTE,1,2
06,02,07,016,060207016,EL CIPRIÁN,2,POBLADO COMPLETO,1,2
06,02,07,017,060207017,DIVISA,2,POBLADO COMPLETO,1,2
06,02,07,018,060207018,EL JACINTO,3,POBLADO PARTE,1,2
06,02,07,019,060207019,LAS MATAS ABAJO,3,POBLADO PARTE,1,2
06,03,01,001,060301001,AGUACATE,2,POBLADO COMPLETO,1,2
06,03,01,002,060301002,BARRO BLANCO,2,POBLADO COMPLETO,1,2
06,03,01,003,060301003,EL BARRERO,3,POBLADO PARTE,1,2
06,03,01,004,060301004,EL COPÉ,3,POBLADO PARTE,1,2
06,03,01,006,060301006,EL CHORRO,2,POBLADO COMPLETO,1,2
06,03,01,007,060301007,EL PIRO,3,POBLADO PARTE,1,2
06,03,01,008,060301008,EL RODEO,2,POBLADO COMPLETO,1,2
06,03,01,009,060301009,ESQUIGUITA,3,POBLADO PARTE,1,2
06,03,01,010,060301010,HONDURAS,2,POBLADO COMPLETO,1,2
06,03,01,012,060301012,LA LLANITA,2,POBLADO COMPLETO,1,2
06,03,01,013,060301013,LA SABANETA DE LOS LEONES,2,POBLADO COMPLETO,1,2
06,03,01,014,060301014,LAS CUESTAS,2,POBLADO COMPLETO,1,2
06,03,01,016,060301016,LOS POZOS,1,CABECERA,1,2
06,03,01,017,060301017,POZOS ABAJO,2,POBLADO COMPLETO,1,2
06,03,01,018,060301018,POZOS ARRIBA,2,POBLADO COMPLETO,1,2
06,03,01,021,060301021,RÍO ARRIBA,3,POBLADO PARTE,1,2
06,03,01,022,060301022,SAN JOSÉ,3,POBLADO PARTE,1,2
06,03,02,001,060302001,EL CAÑAFÍSTULO,2,POBLADO COMPLETO,1,2
06,03,02,002,060302002,EL CAPURÍ,1,CABECERA,1,2
06,03,02,003,060302003,EL PIXVAE,2,POBLADO COMPLETO,1,2
06,03,02,004,060302004,JACINTILLO,2,POBLADO COMPLETO,1,2
06,03,02,005,060302005,LA PALMA,2,POBLADO COMPLETO,1,2
06,03,02,007,060302007,LAS LAGUNITAS,3,POBLADO PARTE,1,2
06,03,02,008,060302008,RÍO ABAJO,2,POBLADO COMPLETO,1,2
06,03,02,009,060302009,RÍO ARRIBA,3,POBLADO PARTE,1,2
06,03,02,010,060302010,ALTO PANAMÁ,2,POBLADO COMPLETO,1,2
06,03,02,012,060302012,EL GALLO,2,POBLADO COMPLETO,2,2
06,03,02,013,060302013,LA SABANETA,2,POBLADO COMPLETO,1,2
06,03,03,001,060303001,EL BONGO,2,POBLADO COMPLETO,1,2
06,03,03,002,060303002,EL CALABACITO,1,CABECERA,1,2
06,03,03,003,060303003,EL GUAYABITO,2,POBLADO COMPLETO,1,2
06,03,03,005,060303005,LA MONTAÑUELA,3,POBLADO PARTE,1,2
06,03,03,006,060303006,LA CANOA,2,POBLADO COMPLETO,1,2
06,03,03,007,060303007,LA GUABITA,2,POBLADO COMPLETO,1,2
06,03,03,008,060303008,LA JOBERA,2,POBLADO COMPLETO,1,2
06,03,03,009,060303009,LA PALMA,2,POBLADO COMPLETO,1,2
06,03,03,010,060303010,LAS LOMAS,2,POBLADO COMPLETO,1,2
06,03,03,011,060303011,MINA HONDA,2,POBLADO COMPLETO,1,2
06,03,03,012,060303012,OJO DE AGUA,3,POBLADO PARTE,1,2
06,03,03,013,060303013,LA TAGUARA,3,POBLADO PARTE,1,2
06,03,04,001,060304001,EL CACAO,2,POBLADO COMPLETO,1,2
06,03,04,002,060304002,EL CEDRO,1,CABECERA,1,2
06,03,04,003,060304003,PALMERO,2,POBLADO COMPLETO,2,2
06,03,04,005,060304005,EL RODEO,2,POBLADO COMPLETO,1,2
06,03,04,006,060304006,LA CIMARRONERA,2,POBLADO COMPLETO,1,2
06,03,04,007,060304007,SAN BERNARDO BAJO DEL CAJETO,2,POBLADO COMPLETO,1,2
06,03,04,009,060304009,LOS JOBOS,2,POBLADO COMPLETO,1,2
06,03,04,010,060304010,ALTO DEL RÍO,3,POBLADO PARTE,1,2
06,03,04,011,060304011,EL MARAÑÓN,2,POBLADO COMPLETO,1,2
06,03,04,012,060304012,EL PEDERNAL ABAJO,2,POBLADO COMPLETO,1,2
06,03,04,013,060304013,EL PEDERNAL ARRIBA,2,POBLADO COMPLETO,1,2
06,03,04,015,060304015,TIERRAS BLANCAS,2,POBLADO COMPLETO,1,2
06,03,04,016,060304016,EL ALTO,2,POBLADO COMPLETO,1,2
06,03,04,017,060304017,EL JAGÜITO,3,POBLADO PARTE,1,2
06,03,05,001,060305001,EL CIRUELITO,2,POBLADO COMPLETO,1,2
06,03,05,002,060305002,LA ARENA,1,CABECERA,1,2
06,03,05,003,060305003,LA MONTAÑUELA,3,POBLADO PARTE,1,2
06,03,05,004,060305004,LA SABANETA,2,POBLADO COMPLETO,1,2
06,03,05,005,060305005,LOS BAJOS,2,POBLADO COMPLETO,1,2
06,03,05,006,060305006,LOS GÜARUMOS,2,POBLADO COMPLETO,1,2
06,03,05,007,060305007,LOS AJÍES,2,POBLADO COMPLETO,1,2
06,03,05,008,060305008,EL COPÉ,3,POBLADO PARTE,1,2
06,03,05,009,060305009,OJO DE AGUA,3,POBLADO PARTE,1,2
06,03,05,010,060305010,QUEBRADA EL JUNQUITO,2,POBLADO COMPLETO,1,2
06,03,05,011,060305011,LA TAGUARA,3,POBLADO PARTE,1,2
06,03,06,002,060306002,CERRO PELUDO,2,POBLADO COMPLETO,1,2
06,03,06,004,060306004,EL CAÑAFÍSTULO,2,POBLADO COMPLETO,1,2
06,03,06,007,060306007,LA BEJUCOSA,2,POBLADO COMPLETO,1,2
06,03,06,008,060306008,LA BRAVITA,2,POBLADO COMPLETO,1,2
06,03,06,010,060306010,LA HONDA DE LOS ÑOPOS,2,POBLADO COMPLETO,1,2
06,03,06,013,060306013,LA LLANITA,2,POBLADO COMPLETO,1,2
06,03,06,014,060306014,LA PAVA,2,POBLADO COMPLETO,2,2
06,03,06,015,060306015,LAS BÓVEDAS,2,POBLADO COMPLETO,1,2
06,03,06,017,060306017,LA ZAHINOSA,2,POBLADO COMPLETO,1,2
06,03,06,018,060306018,LOS ÑOPOS,2,POBLADO COMPLETO,1,2
06,03,06,021,060306021,PITALOZA ABAJO,2,POBLADO COMPLETO,1,2
06,03,06,022,060306022,PITALOZA ARRIBA,1,CABECERA,1,2
06,03,06,023,060306023,QUEBRADA DE PIEDRA,3,POBLADO PARTE,1,2
06,03,06,025,060306025,LA RIALEJA,3,POBLADO PARTE,1,2
06,03,06,026,060306026,TULÚ ARRIBA,3,POBLADO PARTE,1,2
06,03,06,027,060306027,TUMACO ARRIBA,3,POBLADO PARTE,1,2
06,03,06,028,060306028,EL VIEJO,3,POBLADO PARTE,1,2
06,03,06,030,060306030,HONDO DEL NIGUITO,3,POBLADO PARTE,1,2
06,03,06,031,060306031,SANTA CLARA,3,POBLADO PARTE,1,2
06,03,06,034,060306034,BELLA VISTA,2,POBLADO COMPLETO,1,2
06,03,06,035,060306035,EL CERRO,2,POBLADO COMPLETO,1,2
06,03,06,037,060306037,EL CHIROTE,2,POBLADO COMPLETO,1,2
06,03,06,040,060306040,EL CRUCE DE SANTA CLARA,2,POBLADO COMPLETO,1,2
06,03,06,043,060306043,LA FURNIA,2,POBLADO COMPLETO,1,2
06,03,06,052,060306052,QUEBRADA LA HONDA,2,POBLADO COMPLETO,1,2
06,03,06,054,060306054,RINCÓN SÁNCHEZ,2,POBLADO COMPLETO,1,2
06,03,06,055,060306055,LAS NIGÜAS,2,POBLADO COMPLETO,1,2
06,03,07,001,060307001,BORROLA,3,POBLADO PARTE,1,2
06,03,07,002,060307002,CAMARÓN,3,POBLADO PARTE,1,2
06,03,07,003,060307003,EL BARRERO,3,POBLADO PARTE,1,2
06,03,07,004,060307004,EL GUAYABO,2,POBLADO COMPLETO,1,2
06,03,07,005,060307005,ESQUIGUITA,3,POBLADO PARTE,1,2
06,03,07,006,060307006,JUNCALITO,3,POBLADO PARTE,1,2
06,03,07,007,060307007,LA LEGUA,3,POBLADO PARTE,1,2
06,03,07,008,060307008,LA LOMA,2,POBLADO COMPLETO,1,2
06,03,07,009,060307009,LOS CERRITOS,1,CABECERA,1,2
06,03,07,010,060307010,PASO VIEJO,3,POBLADO PARTE,1,2
06,03,07,011,060307011,EL PIRO,3,POBLADO PARTE,1,2
06,03,08,001,060308001,ALTO DEL RÍO,3,POBLADO PARTE,1,2
06,03,08,002,060308002,BAJOS DEL NARANJO,2,POBLADO COMPLETO,1,2
06,03,08,003,060308003,LA CHORRERITA,2,POBLADO COMPLETO,1,2
06,03,08,004,060308004,BAJO DE LA YESCA,2,POBLADO COMPLETO,1,2
06,03,08,007,060308007,LOMA DEL COPÉ O COPÉ ABAJO,3,POBLADO PARTE,1,2
06,03,08,009,060308009,EL CHORRILLO,2,POBLADO COMPLETO,1,2
06,03,08,010,060308010,EL CHUMICO,3,POBLADO PARTE,1,2
06,03,08,011,060308011,EL GUABO,2,POBLADO COMPLETO,1,2
06,03,08,012,060308012,EL JAGÜITO,3,POBLADO PARTE,1,2
06,03,08,015,060308015,EL PEDERNAL ARRIBA,2,POBLADO COMPLETO,1,2
06,03,08,016,060308016,EL SALITRE ABAJO,2,POBLADO COMPLETO,1,2
06,03,08,017,060308017,EL SALITRE ARRIBA,2,POBLADO COMPLETO,1,2
06,03,08,018,060308018,GUARARÉ,2,POBLADO COMPLETO,1,2
06,03,08,023,060308023,LA SABANETA,2,POBLADO COMPLETO,1,2
06,03,08,025,060308025,LAS PIPAS,2,POBLADO COMPLETO,1,2
06,03,08,026,060308026,LA YEGUA,2,POBLADO COMPLETO,1,2
06,03,08,028,060308028,LOS CERROS DE PAJA,1,CABECERA,1,2
06,03,08,029,060308029,MANANTIALES,2,POBLADO COMPLETO,1,2
06,03,08,030,060308030,LOS TORNOS,2,POBLADO COMPLETO,1,2
06,03,08,031,060308031,PAN DE AZÚCAR,2,POBLADO COMPLETO,1,2
06,03,08,032,060308032,QUEBRADA DEL ROSARIO ABAJO,3,POBLADO PARTE,1,2
06,03,08,035,060308035,LA REQUINTA,2,POBLADO COMPLETO,1,2
06,03,08,036,060308036,RÍO ARRIBA,3,POBLADO PARTE,1,2
06,03,08,039,060308039,EL PIÑAL,2,POBLADO COMPLETO,1,2
06,03,08,040,060308040,EL TEMBLOSO,2,POBLADO COMPLETO,1,2
06,03,08,041,060308041,LA AGUADA,2,POBLADO COMPLETO,1,2
06,03,08,042,060308042,EL CALVARIO,2,POBLADO COMPLETO,1,2
06,03,08,043,060308043,LAS LAGUNITAS,3,POBLADO PARTE,1,2
06,03,08,044,060308044,PEÑAS BLANCAS,2,POBLADO COMPLETO,1,2
06,03,09,001,060309001,ALTO DE SAN MIGUEL,2,POBLADO COMPLETO,1,2
06,03,09,002,060309002,EL CARACUCHO,2,POBLADO COMPLETO,1,2
06,03,09,003,060309003,EL CHUMICO,2,POBLADO COMPLETO,1,2
06,03,09,004,060309004,EL COGOLLAL,2,POBLADO COMPLETO,1,2
06,03,09,006,060309006,EL VIEJO,3,POBLADO PARTE,1,2
06,03,09,007,060309007,LAS MATAS ABAJO,3,POBLADO PARTE,1,2
06,03,09,008,060309008,LLANA ABAJO,1,CABECERA,1,2
06,03,09,009,060309009,LLANA ARRIBA,2,POBLADO COMPLETO,1,2
06,03,09,010,060309010,LOS PELADEROS,2,POBLADO COMPLETO,1,2
06,03,09,011,060309011,PALO ALTO,2,POBLADO COMPLETO,1,2
06,03,09,012,060309012,PALO AMARILLO,2,POBLADO COMPLETO,1,2
06,03,09,014,060309014,PALO MAMEY O EL MAMEY,2,POBLADO COMPLETO,1,2
06,03,09,015,060309015,QUEBRADA DE PIEDRA,3,POBLADO PARTE,1,2
06,03,09,018,060309018,TRES QUEBRADAS,2,POBLADO COMPLETO,1,2
06,04,01,001,060401001,LA CABUYA,2,POBLADO COMPLETO,1,2
06,04,01,005,060401005,EL COPÉ,2,POBLADO COMPLETO,1,2
06,04,01,007,060401007,EL GUABO,2,POBLADO COMPLETO,1,2
06,04,01,009,060401009,EL GUAYABITO,2,POBLADO COMPLETO,1,2
06,04,01,012,060401012,EL HIGUITO DE SEÑALES,2,POBLADO COMPLETO,1,2
06,04,01,014,060401014,EL PICADORAL,2,POBLADO COMPLETO,1,2
06,04,01,015,060401015,EL PILÓN,2,POBLADO COMPLETO,1,2
06,04,01,018,060401018,EL TAMARINDO,2,POBLADO COMPLETO,1,2
06,04,01,021,060401021,HIGUITO DEL LLANO,2,POBLADO COMPLETO,1,2
06,04,01,022,060401022,LA MELA,2,POBLADO COMPLETO,1,2
06,04,01,023,060401023,LA AGUSTINA,2,POBLADO COMPLETO,1,2
06,04,01,027,060401027,LA GALLINAZA,2,POBLADO COMPLETO,1,2
06,04,01,029,060401029,RINCÓN GRANDE,2,POBLADO COMPLETO,1,2
06,04,01,030,060401030,SANTA ROSA,2,POBLADO COMPLETO,1,2
06,04,01,031,060401031,LAS GUABAS,2,POBLADO COMPLETO,1,2
